text,label
"53 Persen Warga Tak Puas Cara Jokowi Tangani COVID-19, Ini 5 Alasannya",1
WHO Minta RI Setop Penggunaan Hydroxychloroquine Pada Pasien COVID-19,0
RI Contek Korsel Dalam Mereformasi Birokrasi Supaya Tak Kalah Saing,0
"Di Tengah COVID-19, Jokowi Terima 245 Usulan Proyek Strategis Nasional",0
"Lagi Hamil, 9 Potret Kehebohan Zaskia dan Hanung Saat Asuh Empat Anak",1
"9 Transformasi Pemeran Upin Ipin Saat Dewasa, Bak Idola KPop!",1
12 Soundtrack 'Hospital Playlist' yang Bakal Bikin Kangen Fans!,1
"Berdasarkan Bulan Lahir, Ini Member GOT7 yang Cocok Jadi Suamimu",1
6 Fakta di Balik Cewek Golongan Darah A yang Terkenal Perfeksionis,1
5 Langkah Menulis Skenario Film untuk Film Maker Pemula,1
5 Cara Tepat Membangun Ikatan Kuat dan Sehat dengan Saudara Kandung,1
5 Hal Ini Dilakukan Introvert Untuk Mengekspresikan Perasaannya,1
Ramalan Zodiak Gemini 29 Mei 2020,0
"Rekomendasi Body Mist Wangi Vanila, Murah Meriah di Bawah Rp40 Ribu!",1
Berita Saham Hari Ini: 25 Emiten Melemah,0
Jokowi Minta Proyek Strategis untuk Pemulihan Ekonomi Dipercepat,0
"Akhir Pekan, Harga Emas Naik Jadi Rp913 Ribu per Gram",0
"Awali Akhir Pekan, IHSG Sempat Melemah",0
Jubir Luhut Ungkap Alasan Kehadiran 500 Tenaga Kerja Tiongkok di RI,1
Berita Saham Hari Ini: 20 Emiten Melemah,0
"Rugi Hingga Rp13 Triliun, Kapan Mal Bisa Pulih Sepenuhnya?",1
"Perkuat Nelayan, KKP Minta Anggaran Ditambah Rp1,02 Triliun",0
"Dua Bulan Tutup karena PSBB, Mal Rugi Hingga Rp13 Triliun",0
"Bu Risma Ngambek, Begini Reaksi Dokter Joni",1
Anas: Pernyataan-pernyataan Pemprov Jatim Seolah Meneror Warga Surabaya,1
"Bursa Transfer: Neymar ke Barcelona, Arsenal Telikung MU",0
"6 Fakta tentang Ruslan Buton si Pecatan TNI yang Minta Jokowi Mundur, Dia Mengaku",1
"Korsel Tiba-tiba Memburuk, Tempat Hiburan Malam jadi Mengerikan",0
"Kesabaran Risma Berakhir, Khofifah pun Diserbu Warga",0
"Setelah Pandemi Covid-19, Mau Wisata ke Bali, Yogyakarta atau Jakarta?",1
"Rizal Ramli Bicara soal 4 Presiden RI yang Memilih Menyerah, ke Mana Arahnya nih?",1
Tiba-tiba Ahmad Dhani Membayangkan Mendapat Rezeki Rp 1 Miliar,0
"Wahai Pak Hansip di Dalam Video Ridwan Kamil, Anda Mendapat Salam",0
Tantri Kotak Belum 100 Persen Siap Hadapi New Normal,0
"Abdel Ungkap Sisi Lain Mamah Dedeh, Dermawan Banget",0
"dr.Tirta: Bukan Menyerah, Begini Lo Maksud Jokowi Terapkan New Normal",1
"Mengaku tak Bisa Beli Susu, Pria Ini Menyerahkan 2 Anaknya ke Anggota TNI,",1
"Gelombang Laut 6 Meter Viral di Medsos, TNI AL: Jangan Takut",1
Begini Pendapat Dokter Tompi soal New Normal,1
Saat Usia Berapa Anak Boleh Memakai Kawat Gigi?,1
Sevilla Vs Real Betis Awali Kelanjutan La Liga,0
Menderita Akibat Diporoti Wanita Demen Selingkuh,0
Ibu Muda Sambat Gegara Selalu Dimintai Jatah Tanpa Diberi Nafkah,1
"Cewek Desa Mengaku Lajang tetapi Lihai di Ranjang, Oh Ternyata...",1
Khusus Dewasa: Suamiku Terpuaskan ketika Melihat Tubuhku Dijamah Pria Lain,1
"Semua Takut jadi Sopir Ambulans COVID-19, Anggota TNI AL Sigap, Luar Biasa",1
Bu Risma Kesal Lalu Menunjukkan Isi Obrolannya dengan Pak Doni,1
Via Vallen: Seperti Melihat Setan Kalau Keluargaku Lewat,1
"Anies Baswedan Pilih Korbankan 63 Ribu ASN demi 1,2 Juta Warga Prasejahtera",1
"Keasyikan Berbuat Terlarang, Sudirman dan Dedi Sampai Tak Tahu Ada Polisi Datang",1
Jelang Penerapan New Normal,0
Pedagang Kulit Bedug,0
Proyek LRT Jabodebek,0
"5 Juni PNS Masuk New Normal, Ini Aturannya",1
Nikita Mirzani Beri Segepok Uang kepada Pengemudi Ojol yang Motornya Raib,1
"3 Berita Artis Terheboh: Isi Pesan Penyebar Video Dewasa Mirip Syahrini Bikin Kaget, Melanie Sindir Pemerintah",1
"Uang Ratusan Juta Milik Nasabah BRI Raib, Saldo Nihil",0
Begini Cara Gojek Melindungi Pengguna dan Mitra di Era New Normal,1
"Gegara Ini, Umi Pipik Ungkit Masa Lalu Kelam Mendiang Uje",1
Christine Hakim Nyaris Stres Akibat Pandemi Corona,0
"5 Berita Terpopuler: Heboh Pecatan TNI Ruslan Buton, Habib Rizieq Protes, Majalah Playboy",0
"Bursa Transfer: Coutinho ke Tottenham, Gelandang Top ke Milan",0
Pemerintah Diminta Percepat Pemulihan Ekonomi Nasional,0
"Melakukan Perbuatan Dosa, Mbak Diana dan Bang Nanggi Digerebek",0
Pesan Bahtiar untuk Jajaran Kesbangpol di Seluruh Indonesia,0
Draf Perpres TNI Bisa Membingungkan dalam Penegakan Hukum Kasus Terorisme,0
"Tempat Wisata Dibuka Kembali, Syaratnya Pengunjung tak Boleh Berteriak dan Selfie",0
Tiga Pesan Perempuan 100 Tahun Asal Surabaya yang Sembuh dari Covid-19,1
Bamsoet Minta Pemerintah Kendalikan Arus Lebaran,0
Pesan Gubernur AAL Saat Acara Halalbihalal,1
"Gelar Halalbihalal Melalui Video Conference, Begini Pesan dan Harapan Ketua DAJ II",1
Aktivis Curigai Pemprov Jatim Mau Bikin Surabaya Seperti Wuhan,0
"Corona Memangsa 1 Keluarga di Madiun, Lihat Usia Pasien 29, Bikin Makin Sedih",1
"7 Kolaborasi Lady Gaga Paling Ikonik, Yang Terbaru Gandeng Blackpink!",1
"7 Lead Actor Drakor yang Bikin Baper Ini Dulunya Juga Pernah Jadi Villain, Ada yang Masih Ingat?",1
"10 Potret Seksi Marion Jola saat WFH, Bikin Cowok Auto Gagal Fokus!",1
"Ditanya Soal Rencana Menikah Lagi, Nikita Mirzani: Kalau Gua Tajir Melintir Juga Ada yang Gua Kawinin",0
"Rilis Album SELAMAT ULANG TAHUN, Nadin Sukses Banjir Pujian dan Trending di Twitter",0
"Sinopsis Sinetron 'INSYA ALLAH SURGA TINGKAT 2', Tayang Mulai Senin 1 Juni 2020",0
Syahrini Gandeng Dua Pengacara Kondang untuk Kawal Kasus Penyebaran Video Panas Mirip Dirinya,1
"Betrand Peto Dapat Hadiah Headphone dari Ruben Onsu, Harganya Fantastis",1
"Pakai Kaos Buluk, Foto Kedipan Mata Lisa BLACKPINK Tetap Bikin Jatuh Cinta!",1
"10 Potret Sudut Rumah Syahrini yang Jarang Tersorot, Ada Kolam Renang Super Luas dan Pohon Jambu di Taman",1
"Viral di TikTok, Savage Remix Megan Thee Stallion & Beyonce Debut #1 di Billboard #100",1
"Aktris Cantik India Preksha Mehta Bunuh Diri, Diduga Karena Stress Tak Dapat Pekerjaan Lantaran Corona",0
Aldi Taher dan Salsabillih Sempat Merasa Sedih Saat Persiapkan Pernikahan di Tengah Wabah Covid-19,0
"Veronica Tan Dipuji Netizen, Ahok: Tukang Nipu dari Sejak Menikah",1
"Jadi Trending, Ciuman Lee Min Ho dan Kim Go Eun di 'THE KING: ETERNAL MONARCH' Dibilang Terbaik Sepanjang Drama Korea",1
"Bahagia, Elina Joerg dapat THR Berupa Mobil Alphard dari Gusti Ega Sang Kekasih",0
"Ngaku Nggak Pernah Dibelikan Barang Mewah, Nikita Mirzani: Mantanku Miskin Semua!",1
"Posting Foto Lebaran Bareng Keluarga, Cimoy Montok Dikritik Netizen Gara-Gara Rumahnya Belum Direnovasi",1
"Ngobrol Bareng Ganjar Pranowo di Silaturahome, Yuni Shara Titip Pesan Penting Buat Para Gubernur Terkait Covid-19",1
"Rayakan Lebaran di Villa Mewah, Ayu Ting Ting Pamer Pemandangan Indah Bareng Keluarga",0
V BTS Dipuji Ketampanannya Oleh Kim Wooseok Eks X1: Visualnya Seperti Lukisan,1
"Billy Syahputra Ingin Jual Rumah Peninggalan Mendiang Olga Syahputra, Apa Alasannya?",1
"Berawal dari Celetukan, Takaeda Eks Drive Bikin Lagu Indonesia Bahagia",0
"Sedang Tayang, 7 Drama Korea Terbaru Ini Bisa Jadi Rekomendasi Tontonan Saat WFH Diperpanjang",1
"Krisdayanti Posting Foto Lebaran Bareng Keluarga, Komentar Aurel Hermansyah Jadi Sorotan",1
"V BTS Pajang Lukisan Buatan ARMY, Piyama yang Dipakainya Justru Ludes Dalam 5 Menit",1
"Jungkook dan Jin BTS Jadi Cameo di MV Daechwita Agust D 'D-2', Akting Mereka Bikin Fans Gagal Fokus",1
"7 Aktris Korea Ini Memiliki Tinggi Lebih dari 165 cm, Cantik Bak Model",1
"Spesial Lebaran, NET Hadirkan Kolaborasi Para Host 'Tonight Show' dan 'Malam-Malam'",0
"8 Potret Rumah Marcella Zalianty, Seperti Villa yang Begitu Asri dan Punya Halaman Luas",1
"Ngakunya Nggak Bisa Masak, Sandra Dewi Ternyata Jago Bikin Opor Ayam",0
"Diduga Lakukan KDRT, Begini 8 Kontroversi Rumah Tangga Aliff Alli Khan",1
"Lebaran di Rumah Aja, Yuk Ikutan Silaturahmi Bareng Keluarga The Sasonos!",1
"Murni Tidak Tahu Soal Marga Latuconsina, Rina Nose Tegaskan Tak Akan Hina Suku dan Agama Saat Berkomedi",0
"T.O.P Big Bang Dikabarkan Pacaran dengan Kim Ga Bin, Begini Jawaban YG Entertainment",1
"BTS, Barack Obama Hingga Beyonce Bakal Kolaborasi di Acara #DearClassOf2020, Catat Tanggalnya!",1
"Intip 7 Model Rambut Bob Ala Selebriti, Jadi Referensi dan Tampil Beda Saat Lebaran",1
"Sinopsis Sinetron 'INSYA ALLAH SURGA' Episode 28, Tayang Rabu 20 Mei 2020",0
Begini Makna 'Candy' dan Lagu Lainnya Dalam Mini Album Kedua Baekhyun EXO 'DELIGHT',1
"8 Foto Rumah Nirina Zubir, Ada Garasi Khusus Untuk Koleksi Sepeda",1
Single Terbaru Uci Flowdea Libatkan 50 Musisi Orkestra Internasional dan Digarap di 4 Negara,0
"Selain Indira Kalistha, Berikut 4 Youtuber yang Pernah Jadi Sorotan di Awal Tahun 2020",1
"Untuk Pertama Kalinya, Nagita Slavina dan Raffi Ahmad Akan Rayakan Lebaran di Jakarta",0
"Diproduseri Ustaz Solmed, The Sulthan Rilis Single Untuk Lebaran",0
Lee Moo Saeng Ungkap Kemungkinan Ada 'THE WORLD OF THE MARRIED' Season 2,0
"Tersebar Rumor Soodam SECRET NUMBER Pelaku Bullying dan Pecandu Alkohol, Agensi Ambil Tindakan Tegas",0
Mau Makan Takjil Ditemani Pevita Pearce? Yuk Daftar Buka Puasa Bareng KapanLagi,1
"Tajirnya Nggak Kaleng-Kaleng, Sederet Seleb Ini Pilih Selimut Hermes Super Mahal Untuk Menghangatkan Tubuh",1
"Dul Jaelani Puji Sosok Tiara Anak Mulan Jameela, Netizen: Tiara yang Mana Nih?",1
"FOTO Proses Persalinan Anak ke-4 Mona Ratuliu, Deg-Degan Sebelum Masuk Ruang Operasi",1
"9 Potret Kebersamaan Amy Qanita dengan Cucu-Cucunya, Temani Bermain - Tidurkan si Kembar",1
"8 Potret Ruang Tamu Syahrini yang Megah, Ada TV Super Besar dan Sudut Main Game Reino Barack",1
"Sebelum Putus, Sofia Richie Sempat Buka-Bukaan Soal Hubungannya dengan Scott Disick & Kourtney Kardashian",1
"Ada Mahen, Bagasran & Adhitia Sofyan di Smartfren x KapanLagi Live: Bikin Weekend Jadi Nggak Boring!",1
"Nikita Mirzani Posting Video Penggerebekan di Bali, Sebut 'Waria Ngumpet'",1
"Joged TikTok, Celine Evangelista Sempat Nggak Pede Karena Merasa Gendut",1
Park Hae Joon dan Song Kang Ho 'PARASITE' Dikonfirmasi Main Film 'DECLARATION OF EMERGENCY',0
"Hadiah Lebaran dari Ashanty Untuk Aurel Hermansyah dan Arsy, Kalung Berlian Berbahasa Arab",0
"Sempat Hiatus, Park Bo Young Dikabarkan Segera Comeback Drama Terbaru",0
"9 Potret Kedekatan Gabriel Anak Angkat Dewi Persik dengan Angga Wijaya, Sering Bercanda - Pakai Baju Serasi",1
"Zaskia Adya Mecca Hamil 8 Bulan, Ini Alasannya Tak Segera Kabarkan pada Publik",1
"Chelsea Olivia Hamil Anak Kedua, Glenn Alinskie Rela Buatin Makanan Tiap Jam 3 Pagi",0
"10 Potret Muhammad Ali, Anak Ahmad Dhani dan Mulan Jameela yang Dibilang Mirip El Rumi",1
"8 Potret Ulang Tahun Cut Meyriska, Dinner Romantis - Dapat Kejutan Kado Mahal dari Suami",1
"9 Potret Terbaru Yusuf Surya Pemeran Jaka di Sinetron 'Jinny Oh Jinny', Bersahabat Dengan Indra Bruggman",1
"7 Potret Syahnaz Sadiqah Sungkem pada Raffi Ahmad, Ngaku Salah Nggak Ikut Salat Ied",1
"Tamara Bleszynski Tak Bisa Tidur Karena Takut Kondisi Ibu Tak Bisa Diterima, Ingin Pandemi Segera Berlalu",0
"7 Potret Thalia Memijat Ruben Onsu yang Sedang Jatuh Sakit, Pernah Diajari di Sekolah",1
"7 Potret Baby Bump Zaskia Adya Mecca yang Sudah Masuk Bulan ke-8, Sempat Ingin Digugurkan",1
"Awal Hamil Anak Kelima, Zaska Adya Mecca Sempat Ingin Gugurkan Kandungannya",1
"'HOSPITAL PLAYLIST' Tamat Dengan Rating Tinggi, Bakal Ada Season 2",0
"Blak-Blakan, 3 Selebriti ini Jujur Mengakui Jika Telah Hamil Duluan Sebelum Menikah",1
"Terlalu Serasi, 7 Pasangan Drama Korea Ini Sampai Sekarang Masih Bikin Baper Kalau Ditonton Lagi",1
"Tak Pernah Dapat Barang Mewah dari Mantan, Nikita Mirzani Mengaku Bangga Bisa Beli Barang Sendiri",0
Pendatang Tanpa SIKM yang Dikarantina Harus Tes Covid-19 dengan Biaya Pribadi,0
Bappenas: Kami Sedang Susun Protokol untuk Masyarakat Produktif dan Aman,0
"Dalam Kondisi Pandemi dan Ketidakpastian, BCA Berhasil Mempertahankan Posisi Keuangan yang Solid",0
"Tahun Ajaran Baru Dibuka 13 Juli, Kemendikbud: Tidak Harus Tatap Muka",0
"Tekan Penyebaran Kabar Bohong, KotaK Bakal Rilis Single Hoax",0
"Komentari Kematian Pria Kulit Hitam George Floyd, Walikota Mississippi Dikecam",0
Ada Masalah Saat Mengisi Sensus Penduduk Online 2020? Hubungi Call Center BPS Ini!,1
"Soal Surabaya Bisa Jadi Wuhan, Pemkot: Kami Berusaha Tak Terjadi, Siapa yang Inginkan Itu",0
Menpan dan RB: ASN Harus Siap Hadapi Normal Baru,0
"Akan Hadapi New Normal, Nikita Mirzani: Orang Sini yang Bisa Dibilangin yang Mengerti Kesehatan",0
Viral Video Oknum Anggota Polisi di Maluku Pukul Pantat Warga yang Tak Gunakan Masker dengan Rotan,1
"Dugaan Pencemaran Nama Baik Anggota DPR RI, Giliran Bupati Agam Diperiksa Polisi",0
"Hari Ini Terakhir, Bagaimana jika Tak Mengisi Sensus Penduduk Online?",1
"George Floyd Tewas Diinjak Polisi, Agnez Mo: Hati Saya Terluka",0
"12 Negara Ini Konfirmasi Nol Kasus Covid-19, Mana Saja?",1
"Jepang Sudah Mulai New Normal, seperti Apa Praktiknya?",1
Warga Bogor Digegerkan Temuan Kerangka Manusia dan Koin Tahun 1815,0
"Sebelum Meninggal, Balita Asal Sragen yang Digigit Kutu Kucing Alami Panas Tinggi dan Muntah",0
Heboh Pria Curi 126 Pasang Sandal untuk Dipakai Berhubungan Seks,1
"Wajib bagi WNI, Ini Hari Terakhir Pengisian Sensus Penduduk Online 2020",0
"Terakhir Hari Ini, Begini Cara Mengisi Sensus Penduduk Online",1
PSBB Jawa Barat Diperpanjang,0
"Jatim Banjir, Waspada 3 Hari Mendatang Masih Berpotensi Hujan",0
6 Arahan Jaksa Agung Saat Lantik Sekretaris Jamintel dan 18 Pejabat Eselon II,0
"Kronologi Terbongkarnya Pemerkosaan Gadis 18 Tahun oleh 5 Pemuda, Berawal dari Video yang Menyebar di WhatsApp",0
"Curhat Pasien Positif Corona 30 Hari di Ruang Isolasi, Tidak Ada Air Putih hingga Tak Terkena Matahari",0
Lelang Jabatan Dirjen Pengadaan Tanah Kementerian ATR/BPN Segera Digelar,0
Cara Mengenali Alergi Protein Susu Sapi pada Bayi,1
[VIDEO] Menguji Mobil Murah Daihatsu Ayla Deluxe AT Terbaru,1
Tes Kepribadian: Gambar yang Anda Pilih Bisa Ungkap Kesulitan Hidup Anda,1
"Freiburg Vs Leverkusen, Laga Pelampiasan Bagi Tim Arahan Peter Bosz",0
"Juni 2020, Bank Mandiri Targetkan 75 Persen Kantor Cabang Bisa Beroperasi",0
Kereta Cepat Jakarta-Bandung Akan Dilanjutkan Sampai Surabaya,0
Ilmuwan Kembangkan Virus untuk Melawan Kanker,0
Covid-19 dan Kisah Artaban Mencari Tuhan,0
Strategi Pengelolaan Reksa Dana di Era New Normal,0
"New Normal, Ketidaknormalan yang Dinormalkan",1
Media Online dan Akurasi Pemberitaan Jokowi Buka Mal,0
"Pandemi Covid-19, Akhir dari Tren Leisure Economy?",1
"KASUS DI SEJUMLAH NEGARA TURUN, GELOMBANG KEDUA COVID-19 MASIH MENGANCAM?",1
Pangeran William Mengaku Masih Trauma atas Kematian Putri Diana,0
Usia Pangeran William masih 15 tahun saat Putri Diana meninggal dunia.,0
Yuni Shara Ingin Rekaman Bareng Ganjar Pranowo Usai Duet di Silaturahome,0
Aura Kasih Girang Dapat Sajadah dan Al-Qur'an dari Ridwan Kamil,0
"Ridwan Kamil Sebut 'New Normal' Bentuk Gaya Hidup Baru, Jamu Jadi 'New Espresso'",0
"New Normal, Jabar Rumuskan Regulasi Masuk Sekolah",0
Tips Silaturahmi dengan Mantan Tanpa CLBK di Silaturahome ala Ustaz Wijayanto,0
El Rumi Kebingungan Soal Sewa Apartemennya di London,0
"Yuk, Lebaran Bareng Artis dan Pejabat Secara Virtual di SilaturaHOME",1
Ponaryo Astaman Ungkap Game Favoritnya sejak Dulu di Silaturahome KLY,1
Bolehkah WNI Pulang dari Luar Negeri Saat Pandemi? Begini Penjelasan Menlu Retno,1
"Di Silaturahome, El Rumi Ungkap Opor Ayam jadi Menu Favorit Lebaran",0
"Lekas Pulih Indonesia, Ayo Bantu Mereka yang Terdampak Virus Corona COVID-19",0
"INFOGRAFIS: New Normal, 15 Aturan Harus Dipatuhi Perusahaan",1
Liverpool Ikut Ramaikan Perburuan Houssem Aouar,0
"Protokol New Normal Siap, Bank Mandiri Bakal Beri Layanan Maksimal ke Nasabah",0
7 Meme Kelakuan Kocak Fizi 'Upin dan Upin' Ini Bikin Tepuk Jidat,1
Forum Pemred Desak Polisi Proses Pelaku Teror ke Wartawan Detikcom,0
"Berburu SUV Kompak Bekas, Intip Pesona Chevrolet Trax LTZ 2017",1
Kasus Aktif Corona COVID-19 Selandia Baru Kini Hanya Ada di Auckland,0
Erick Thohir Minta Garuda Jemput Mahasiswa asal Indonesia di Arab Saudi,0
"Kepepet, Pemuda di Tomohon Nekat Jual Mobil Sewaan Seharga Rp23 Juta",0
"Kabar Baik, Pemkot Bekasi Izinkan Rumah Ibadah Dibuka Lagi",0
BIN Bantu Alat Kesehatan hingga APD untuk Penanganan Corona COVID-19 di Surabaya,0
FOTO: Melihat Kemegahan Masjidil Haram dari Udara,1
"Potret 5 Masjid Terunik di Dunia, Ada yang Berbentuk Jamur",1
Facebook Mulai Soroti Akun yang Sebar Konten Viral,0
VIDEO: Menlu Retno 'Tidak Ada Negara yang Siap Tangani Covid-19',0
FOTO: Kematian Pria Kulit Hitam Picu Kerusuhan di Minneapolis,0
FOTO: Petugas Gabungan Gencarkan Pemeriksaan SIKM Jakarta,0
FOTO: Melihat Penerapan New Normal di Sumarecon Mall Bekasi,1
FOTO: Upaya PMI Kota Tangerang Penuhi Kebutuhan Stok Darah di Masa Pandemi,1
"FOTO: Pantau COVID-19, Rapid Test Drive Thru Digelar di Titik Pengecekan Jatijajar",0
FOTO: Geliat Restoran Hingga Kafe di Israel Setelah Lebih dari Dua Bulan Ditutup,1
Hanung Bramantyo Merasa Disalahkan karena Menghamili Zaskia Adya Mecca,1
Jadwal Timnas Indonesia saat Pandemi Covid-19 Berakhir,0
Pesan Anies ke ASN: Jangan Lembek Hadapi Cobaan Pandemi Covid-19 Ini,0
Erick Thohir: 100 Persen BUMN Sudah Siap Jalankan New Normal,0
Pakar Epidemiologi Ungkap 3 Kunci Sukses Kendalikan Corona COVID-19,1
"10 Manfaat Buah Alpukat untuk Ibu Hamil, Penuhi Nutrisi Penting",1
"Beredar Hukuman Pukul Pakai Rotan Karena Langgar PSBB, Ini Penjelasan Polisi",1
Bank Mandiri Siap Buka 75 Persen Kantor Cabang Saat New Normal,0
"Arnold Schwarzenegger Nge-gym Bareng Keledai Kesayangan, Ditertawakan Anak Sendiri",0
Shanghai Shenhua Restui Odion Ighalo Bertahan di Manchester United,0
Menko Airlangga: Kereta Cepat Jakarta-Bandung Berlanjut hingga Surabaya,0
"Anies Baswedan Soal Covid-19 di DKI: Wabahnya Melandai, Masalahnya Belum Usai",0
"Sempat Bocor, Sony Konfirmasi Dua Judul Gim Gratis untuk PS Plus Juni 2020",1
"New Normal, Ini Tips Saat Keluar Rumah di Tengah Pandemi Corona Covid-19",1
"7 Potret Reynold Poernomo, Adik Chef Arnold yang Ikut Ajang MasterChef Australia",1
OJK Pastikan Industri Keuangan Nasional Masih Kuat di Tengah Badai Corona,0
"Gadis Iran Nekat Kabur Demi Cinta, Pulang Meregang Nyawa di Tangan Ayah",0
Pengusaha Sebut Stimulus untuk UMKM Belum Maksimal,0
VIDEO: Helikopter Isi Bahan Bakar di SPBU,1
4 Pemenang Beraksi di Bulan Penuh Fitri Periode 22 - 28 Mei 2020,0
Masjid Al-Aqsa Kembali Dibuka Setelah 2 Bulan Lebih Ditutup,0
Polri Siap Mendisiplinkan Masyarakat dalam Pelaksanaan New Normal,0
Pengusaha Angkutan Usul Kenaikan Tarif Transportasi,0
Pemprov DKI Tunggu Petunjuk Anies untuk Buka Kembali Rumah Ibadah,0
3 Produk Kuliner yang Numpang Promo di Drama The World of the Married,1
"Operasi Demi Miliki Bokong Indah, Wanita Ini Malah Tak Bisa Duduk Selama 6 Bulan",1
"Derita Istri Sang Pemabuk, Lelah Nafkahi Keluarga dan Jadi Bulan-bulanan",0
Pengelola Wisata 'Pintu Langit' Pasuruan Sambut Baik Kebijakan New Normal,0
"4 Fakta Unik Mata, Mampu Kirim Sinyal Tak Terduga ke Otak",1
VIDEO: Tangisan Wali Kota Risma Dapat Bantuan Alat Kesehatan,1
Zaskia Adya Mecca dan Hanung Seperti Musuhan Saat Periksa Kehamilan Anak Kelima,0
"Dibeli Mahal, Barcelona Siap Lepas 3 Pemain Ini",1
FOTO: China Rampungkan Pembangunan Gelanggang Baru Pertama,0
Masjid dan Gereja di Yordania Dibuka Kembali Mulai 5 Juni,0
"6 Potret Maternity Shoot Chelsea Olivia, Pose Nastusha Curi Perhatian",1
Jokowi Ingatkan Kasus Stunting dan DBD Tak Kalah Penting Meski Fokus Corona,0
"Efek Corona, Pasar Baja Nasional Anjlok 50 Persen",0
"Harga Pangan Stabil, Inflasi Selama Ramadan dan Lebaran Terjaga",0
"Mengacu WHO, Bappenas Buat Kriteria Masuk Era New Normal",0
"Berantas Notifikasi Bandel di Situs Web, Google Ungkap Fitur Baru Chrome",1
VIDEO: Apa Itu 'New Normal' Pandemi Covid-19? Ini Penjelasannya,1
5 Chat Drama Tugas Kuliah Ini Bikin Tepuk Jidat,1
"Kembali ke Italia, Cristiano Ronaldo Ajak Keluarganya Bersepeda",0
Anies Cek Kesiapan Puskesmas DKI Jakarta Jelang New Normal,0
"Donald Trump Teken Perintah Eksekutif Atur Perusahaan Medsos, Serang Balik Twitter?",1
"Cek Fakta: Video Viral Penjemputan Keluarga Terduga Covid-19 karena Salat Idul Fitri di Masjid, Faktanya?",1
"Buntut Label Cek Fakta Twitter, Donald Trump Ancam Tutup Sejumlah Raksasa Medsos",0
"Mengetahui Hamil Anak ke-5, Zaskia Adya Mecca Nangis dan Marah pada Suami",0
6 Potret Kompakan Baju Lebaran ala Netizen Ini Bikin Geleng Kepala,1
"New Normal Berlaku, Kasus Corona COVID-19 di Korsel Melonjak Lagi",0
"Kronologi Zaskia Adya Mecca Ingin Gugurkan Kandungan, Pesan Kamar Rumah Sakit di Singapura",1
"Cantiknya Mengejutkan, Ayo Tebak Siapa Artis yang Ikut Oplas Challenge Ini",1
"5 Potret Terbaru SBY Rayakan Idul Fitri, Lebaran Kedua Tanpa Ani Yudhoyono",1
"5 Fakta Soal Kematian George Floyd, Pria Kulit Hitam yang Tewas di Tangan Polisi AS",1
"6 Buah Favorit Nabi Muhammad SAW, Menyimpan Berbagai Manfaat",1
10 Potret Rumah Nella Kharisma yang Serba Luas dan Nyaman,1
Zaskia Adya Mecca Sempat Ingin Gugurkan Kadungan Anak ke-5,1
Jawaban Menohok Istri Glenn Fredly saat Ditanya Tentang Agama,1
"35 Kata Mutiara Bahagia Bersamamu, Manis Menyentuh Hati",1
"Tak Tahu Majikan Sudah Meninggal, Anjing Ini Setia Menunggu 3 Bulan di RS",1
"Nasihat Teuku Wisnu Bikin Zaskia Adya Mecca Batal Gugurkan Kandungan, Apa Katanya?",1
8 Jenis Sayuran Cepat Panen yang Mudah Ditanam di Rumah,1
"MUI Bolehkan Salat Jumat, Menag Segera Umumkan Aturan Ibadah di Masjid",0
Dion Wiyoko Bicara Pentingnya New Normal di Tengah Pandemi Corona,0
